#OTU ID	mgm4570603	mgm4570604	mgm4581537	mgm4581538	mgm4581539	mgm4581540	mgm4581542	mgm4581543	mgm4581544	mgm4581707	mgm4581709	mgm4581710	mgm4581711	mgm4581712	mgm4581713	mgm4581714
Candidatus Liptonbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.41488761917585e-06	0.0	0.0	8.38731008812414e-06	0.0	5.684437544800471e-07	0.0
Candidatus Tagabacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.82874746118331e-07	0.0	0.0	0.0
Candidatus Ryanbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.20744380958792e-06	0.0	0.0	2.1188993906839898e-05	7.1029600698221e-07	8.526656317200709e-07	1.5010665077537599e-06
Candidatus Wildermuthbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.20744380958792e-06	0.0	7.123217414841941e-07	1.67746201762483e-05	0.0	0.0	0.0
Candidatus Komeilibacteria	0.0	0.0	0.00024826216484607	0.0	0.0	0.0	1.75308191801186e-06	0.0	4.16929505976059e-07	1.26223314287638e-05	3.38329997493539e-06	0.0	4.9882423155685704e-05	3.55148003491105e-07	1.27899844758011e-06	0.0
Candidatus Kuenenbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26223314287638e-05	0.0	0.0	6.62156059588748e-06	1.77574001745552e-07	0.0	0.0
Candidatus Lloydbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.20744380958792e-06	7.04854161444872e-07	7.123217414841941e-07	1.01530595803608e-05	0.0	0.0	0.0
Candidatus Kerfeldbacteria	0.0	0.0	0.00024826216484607	0.0	7.413447994662321e-05	0.0	0.0	0.0	0.0	8.41488761917585e-06	0.0	7.123217414841941e-07	4.50266120520349e-05	1.77574001745552e-07	2.84221877240024e-07	0.0
Candidatus Terrybacteria	0.0	0.0	0.0	0.0	0.0	0.0	1.46090159834322e-06	0.0	0.0	4.20744380958792e-06	0.0	0.0	1.76574949223666e-06	0.0	0.0	0.0
Candidatus Yonathbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.41488761917585e-06	0.0	0.0	7.062997968946651e-06	0.0	1.42110938620012e-07	3.0021330155075196e-07
Candidatus Niyogibacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.41488761917585e-06	1.40970832288974e-07	7.123217414841941e-07	4.41437373059165e-06	3.55148003491105e-07	0.0	0.0
Candidatus Campbellbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.41488761917585e-06	1.40970832288974e-07	2.13696522445258e-06	1.67746201762483e-05	0.0	0.0	0.0
Candidatus Colwellbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.20744380958792e-06	0.0	7.123217414841941e-07	1.28016838187158e-05	0.0	1.42110938620012e-07	0.0
Candidatus Vogelbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1037219047939603e-05	0.0	0.0	3.53149898447332e-06	0.0	0.0	0.0
Candidatus Spechtbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.20744380958792e-06	0.0	0.0	2.6486242383549902e-06	0.0	0.0	0.0
Candidatus Brennerbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1037219047939603e-05	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Andersenbacteria	0.0	0.0	0.0	0.0	0.0	0.0	3.2139835163550897e-06	0.0	0.0	1.68297752383517e-05	2.81941664577949e-07	0.0	1.01530595803608e-05	3.55148003491105e-07	1.56322032482013e-06	1.20085320620301e-06
Candidatus Jacksonbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Parcubacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3243121191775e-06	0.0	0.0	0.0
Candidatus Veblenbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Woesebacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1037219047939603e-05	4.2291249686692294e-07	7.123217414841941e-07	6.97471049433481e-05	3.90662803840215e-06	1.56322032482013e-06	4.20298622171053e-06
Candidatus Gottesmanbacteria	0.0	0.0	0.0	0.0	0.0	0.0	5.84360639337288e-07	0.0	0.0	2.1037219047939603e-05	4.2291249686692294e-07	4.27393044890516e-06	7.32786039278215e-05	7.1029600698221e-07	1.9895531406801702e-06	8.7061857449718e-06
Candidatus Roizmanbacteria	0.0	0.0	0.0	0.0	0.0	1.56494522691706e-05	4.96706543436695e-06	0.0	8.33859011952118e-07	2.9452106667115504e-05	4.37009580095821e-06	4.27393044890516e-06	9.490903520772059e-05	1.5981660157099702e-06	5.684437544800471e-07	9.006399046522551e-07
Candidatus Levybacteria	0.0	0.0	0.0	0.0	0.0	3.12989045383412e-05	3.2139835163550897e-06	0.0	2.50157703585635e-06	8.41488761917585e-06	3.38329997493539e-06	0.0	7.72515402853539e-05	7.1029600698221e-07	4.2633281586003604e-07	0.0
Candidatus Daviesbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26223314287638e-05	4.2291249686692294e-07	0.0	2.25133060260174e-05	1.0654440104733101e-06	0.0	6.004266031015039e-07
Candidatus Curtissbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.16929505976059e-07	2.1037219047939603e-05	5.63883329155898e-07	0.0	1.4567433310952499e-05	2.3084620226921797e-06	4.2633281586003604e-07	1.20085320620301e-06
Candidatus Shapirobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.41488761917585e-06	1.40970832288974e-07	0.0	1.9423244414603303e-05	0.0	0.0	9.006399046522551e-07
Candidatus Beckwithbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68297752383517e-05	2.81941664577949e-07	0.0	1.9423244414603303e-05	0.0	0.0	0.0
Candidatus Amesbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68297752383517e-05	4.2291249686692294e-07	4.98625219038936e-06	4.63509241712124e-05	3.55148003491105e-07	0.0	0.0
Candidatus Chisholmbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.20744380958792e-06	4.2291249686692294e-07	1.4246434829683902e-06	6.18012322282832e-06	0.0	1.42110938620012e-07	0.0
Candidatus Collierbacteria	0.0	0.0	0.0	0.0	0.0	0.0	2.92180319668644e-07	0.0	0.0	1.68297752383517e-05	1.40970832288974e-07	2.13696522445258e-06	1.85403696684849e-05	0.0	2.84221877240024e-07	0.0
Candidatus Woykebacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26223314287638e-05	1.40970832288974e-07	0.0	4.9882423155685704e-05	0.0	0.0	0.0
Candidatus Pacebacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.41488761917585e-06	0.0	7.123217414841941e-07	1.67746201762483e-05	3.55148003491105e-07	0.0	0.0
Candidatus Blackburnbacteria	0.0	0.0	0.0	0.0	0.0	0.0	2.92180319668644e-07	0.0	4.16929505976059e-07	0.0	0.0	0.0	4.41437373059165e-06	0.0	0.0	0.0
Candidatus Microgenomates	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.45824993733847e-07	0.0	4.85581110365082e-06	0.0	0.0	0.0
Candidatus Gracilibacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.41488761917585e-06	5.63883329155898e-07	0.0	1.059449695342e-05	0.0	0.0	0.0
candidate division NC10	0.00018628912071535	8.196721311475408e-05	0.0	0.0	0.0	0.0	9.34977022939661e-06	5.93118637566948e-06	2.91850654183241e-06	0.00025665407238486003	2.01588290173233e-05	1.9945008761557397e-05	4.5468049425094e-05	2.13088802094663e-06	5.82654848342049e-06	1.20085320620301e-06
Candidatus Rokubacteria	0.00018628912071535	0.00024590163934426	0.00074478649453823	0.0	0.00029653791978649	1.56494522691706e-05	3.91521628355983e-05	3.36100561287937e-05	1.04232376494015e-05	0.00089197808763264	0.00010304967840324	0.00010043736554927	6.930566757028901e-05	6.39266406283989e-06	3.26855158826027e-05	9.006399046522549e-06
Candidatus Handelsmanbacteria	0.0	0.0	0.00024826216484607	0.0005050505050505	0.00022240343983987002	0.0	1.75308191801186e-06	0.0	4.16929505976059e-07	8.414887619175849e-05	5.77980412384795e-06	1.06848261222629e-05	7.94587271506498e-06	5.327220052366571e-07	1.8474422020601502e-06	0.0
Candidatus Schekmanbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68297752383517e-05	1.40970832288974e-07	9.260182639294521e-06	3.75221767100291e-05	0.0	1.42110938620012e-07	0.0
Candidatus Aminicenantes	0.00018628912071535	0.0	0.00024826216484607	0.0	0.00014826895989324	0.0	6.13578671304153e-06	3.95412425044632e-06	2.0846475298803e-06	0.00029031362286156	1.60706748809431e-05	9.972504380778709e-06	1.5891745430129997e-05	5.327220052366571e-07	2.13166407930018e-06	6.004266031015039e-07
Candidatus Glassbacteria	0.0	0.0001639344262295	0.00024826216484607	0.0005050505050505	0.0	0.0	0.0	0.0	0.0	7.99414323821705e-05	2.81941664577949e-07	0.0	9.27018483424247e-06	3.55148003491105e-07	2.84221877240024e-07	0.0
candidate division WWE3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26223314287638e-05	4.2291249686692294e-07	1.4246434829683902e-06	6.4008419093579e-05	7.1029600698221e-07	4.2633281586003604e-07	1.8012798093045102e-06
Candidatus Peregrinibacteria	0.0	0.0	0.0	0.0	7.413447994662321e-05	0.0	2.6296228770177996e-06	0.0	1.66771802390424e-06	8.835632000134642e-05	4.65203746553616e-06	4.27393044890516e-06	0.00011653946648761999	5.327220052366571e-07	5.25810472894044e-06	4.5031995232612804e-06
Candidatus Doudnabacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.97706212522316e-06	0.0	1.26223314287638e-05	1.40970832288974e-07	3.56160870742097e-06	2.33961807721358e-05	0.0	1.42110938620012e-07	0.0
Candidatus Berkelbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26223314287638e-05	1.1277666583118e-06	2.8492869659367698e-06	3.22249282333191e-05	0.0	0.0	0.0
Candidatus Gribaldobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.20744380958792e-06	0.0	0.0	1.3243121191775e-06	0.0	0.0	0.0
Candidatus Saccharibacteria	0.0	0.0	0.0	0.0	0.0	1.56494522691706e-05	0.0	0.0	0.0	8.41488761917585e-06	2.67844581349051e-06	2.8492869659367698e-06	5.03238605287449e-05	0.0	1.42110938620012e-07	0.0
Candidatus Eisenbacteria	0.0	0.0	0.00049652432969215	0.0	7.413447994662321e-05	0.0	5.84360639337288e-07	1.97706212522316e-06	8.33859011952118e-07	9.67712076205222e-05	1.69164998746769e-06	2.77805479178835e-05	2.6486242383549902e-06	8.878700087277621e-07	1.42110938620012e-06	3.0021330155075197e-06
Candidatus Desantisbacteria	0.0	0.0	0.0	0.0	0.0	0.0	2.92180319668644e-07	0.0	0.0	4.20744380958792e-06	5.63883329155898e-07	0.0	9.71162220730164e-06	1.77574001745552e-07	1.42110938620012e-07	0.0
Candidatus Edwardsbacteria	0.0	0.0	0.0	0.0	0.0	0.0	2.92180319668644e-07	0.0	0.0	1.68297752383517e-05	1.55067915517872e-06	7.123217414841941e-07	1.76574949223666e-06	1.77574001745552e-07	2.84221877240024e-07	3.0021330155075196e-07
Candidatus Lindowbacteria	0.0	0.0	0.0	0.0	0.0	0.0	5.84360639337288e-07	0.0	0.0	4.6281881905467205e-05	2.39650414891256e-06	7.123217414841941e-07	1.5450308057070802e-05	0.0	2.84221877240024e-07	0.0
Candidatus Ratteibacteria	0.0	0.0	0.00024826216484607	0.0	0.0	0.0	0.0	0.0	0.0	4.20744380958792e-06	0.0	0.0	3.97293635753249e-06	0.0	0.0	0.0
Candidatus Dadabacteria	0.0	0.0	0.0	0.0	7.413447994662321e-05	0.0	0.0	0.0	0.0	4.2074438095879205e-05	1.40970832288974e-07	1.4246434829683902e-06	1.28016838187158e-05	0.0	1.42110938620012e-07	0.0
Candidatus Firestonebacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.20744380958792e-06	0.0	7.123217414841941e-07	3.0900616114141604e-05	0.0	7.10554693100059e-07	0.0
Candidatus Raymondbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.41488761917585e-06	2.11456248433462e-06	0.0	1.7657494922366603e-05	0.0	0.0	0.0
Candidatus Riflebacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1037219047939603e-05	0.0	1.13971478637471e-05	5.7386858497691496e-06	1.77574001745552e-07	0.0	0.0
Candidatus Wallbacteria	0.0	0.0	0.0	0.0	0.0	0.0	2.92180319668644e-07	0.0	0.0	4.20744380958792e-06	2.81941664577949e-07	0.0	1.76574949223666e-06	0.0	0.0	0.0
candidate division CPR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.20744380958792e-06	0.0	0.0	4.41437373059165e-07	0.0	0.0	0.0
Candidatus Coatesbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9452106667115504e-05	0.0	0.0	5.7386858497691496e-06	0.0	0.0	0.0
Candidatus Bipolaricaulota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.20744380958792e-06	0.0	0.0	4.41437373059165e-07	0.0	0.0	0.0
Candidatus Blackallbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.41488761917585e-06	2.81941664577949e-07	7.123217414841941e-07	2.33961807721358e-05	1.77574001745552e-07	4.2633281586003604e-07	6.004266031015039e-07
candidate division CPR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.41488761917585e-06	0.0	0.0	2.20718686529583e-06	0.0	0.0	0.0
Candidatus Fraserbacteria	0.0	0.0	0.0	0.0	0.0	0.0	2.92180319668644e-07	1.97706212522316e-06	8.33859011952118e-07	8.41488761917585e-06	1.40970832288974e-07	0.0	1.76574949223666e-06	1.77574001745552e-06	2.84221877240024e-06	3.90277292015977e-06
Candidatus Fischerbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.20744380958792e-06	0.0	0.0	5.2972484767099804e-06	1.77574001745552e-07	0.0	0.0
Candidatus Sumerlaeota	0.0	0.0	0.0	0.0	0.0	0.0	2.92180319668644e-07	0.0	0.0	1.26223314287638e-05	0.0	0.0	4.41437373059165e-07	0.0	1.42110938620012e-07	0.0
candidate division WOR-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.20744380958792e-06	0.0	0.0	8.82874746118331e-07	0.0	0.0	0.0
Candidatus Wirthbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.20744380958792e-06	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Abawacabacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6486242383549902e-06	0.0	0.0	0.0
Candidatus Absconditabacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.20744380958792e-06	0.0	2.13696522445258e-06	1.5450308057070802e-05	0.0	0.0	0.0
candidate division CPR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.76574949223666e-06	0.0	0.0	0.0
Candidatus Delongbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Calescamantes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.81941664577949e-07	0.0	1.67746201762483e-05	0.0	0.0	0.0
Planctomycetota	0.00018628912071535	0.0001639344262295	0.00496524329692155	0.00353535353535354	0.00207576543850545	0.00045383411580594005	0.00010109439060535	9.29219198854886e-05	5.1282329235055297e-05	0.0049689911391233394	0.0002812368104165	0.00047868021027737	0.0040232602180612295	2.1841602214703e-05	9.677754920022809e-05	3.09219700597274e-05
Candidatus Omnitrophica	0.0	0.0	0.00049652432969215	0.0	0.0	7.82472613458529e-05	1.25637537457517e-05	3.95412425044632e-06	3.7523655537845297e-06	0.00040391460572044	3.0167758109840503e-05	1.13971478637471e-05	0.0002432319925556	4.97207204887547e-06	1.09425422737409e-05	6.60469263411654e-06
Verrucomicrobiota	0.00055886736214605	0.00040983606557377	0.00049652432969215	0.0010101010101010099	0.00037067239973311	0.00010954616588419001	3.33085564422254e-05	1.38394348765621e-05	2.3764981840635397e-05	0.00074051011048747	7.85207535849587e-05	0.00014816292222871	0.00469424502511116	1.3673198134407499e-05	2.6858967399182197e-05	2.4317277425610897e-05
Lentisphaerota	0.0	8.196721311475408e-05	0.0	0.0	7.413447994662321e-05	1.56494522691706e-05	8.76540959005932e-06	3.95412425044632e-06	1.66771802390424e-06	0.00015567542095475	2.62205748057492e-05	3.49037653327255e-05	0.00028075416926562	2.48603602443773e-06	9.947765703400831e-06	5.40383942791353e-06
Chlamydiota	0.0	0.0	0.0	0.0	7.413447994662321e-05	0.0	2.33744255734915e-06	0.0	0.0	7.99414323821705e-05	3.66524163951334e-06	4.27393044890516e-06	0.00026442098646243997	1.42059201396442e-06	7.10554693100059e-07	0.0
Kiritimatiellota	0.0	0.0	0.0	0.0	0.0	0.0	2.04526223768051e-06	1.97706212522316e-06	1.66771802390424e-06	3.36595504767034e-05	4.2291249686692295e-06	1.4246434829683902e-06	5.91526079899282e-05	1.5981660157099702e-06	2.70010783378023e-06	9.006399046522549e-06
Thermodesulfobacteriota	0.0	0.00049180327868852	0.00347567030784508	0.0	0.0008896137593594699	0.00020344287949921	0.0001379091108836	7.11742365080338e-05	7.087801601593e-05	0.00276849802670885	0.00047140646317433	0.00060974741071047	0.00139185203725555	3.7823262371802703e-05	0.00013159472916213	4.44315686295113e-05
Nitrospirota	0.0003725782414307	0.00032786885245901	0.00099304865938431	0.0005050505050505	7.413447994662321e-05	0.0	2.65884090898466e-05	2.37247455026779e-05	1.58433212270902e-05	0.0009508823009668699	7.35867744548447e-05	6.33966349920932e-05	0.0002216015612757	1.61592341588453e-05	2.24535283019619e-05	1.26089586651316e-05
Campylobacterota	0.0	0.0001639344262295	0.00024826216484607	0.0	7.413447994662321e-05	6.25978090766823e-05	1.98682617374678e-05	1.97706212522316e-05	7.504731107569059e-06	0.00029872851048074	5.89258078967913e-05	5.0574843645377706e-05	0.00196836924647082	4.9543146487009104e-05	2.16008626702418e-05	3.09219700597274e-05
